Date,CailKey,Expiry,Tenor,Data
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::9Y::NORMAL.MID,6M,9Y,97.88
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,53.23
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::2Y::NORMAL.MID,20Y,2Y,74.55
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::8Y::NORMAL.MID,20Y,8Y,63.57
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::30Y::NORMAL.MID,6M,30Y,88.62
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::7Y::NORMAL.MID,6M,7Y,101.38
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::20Y::NORMAL.MID,30Y,20Y,45.1
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::5Y::NORMAL.MID,30Y,5Y,59.63
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::7Y::NORMAL.MID,3M,7Y,101.52
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::5Y::NORMAL.MID,3Y,5Y,96.41
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::8Y::NORMAL.MID,3Y,8Y,95.07
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::15Y::NORMAL.MID,18M,15Y,92.80999999999999
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::3Y::NORMAL.MID,18M,3Y,104.46000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::1Y::NORMAL.MID,6Y,1Y,94.24
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::8Y::NORMAL.MID,2M,8Y,98.48
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::3Y::NORMAL.MID,4Y,3Y,95.83
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::15Y::NORMAL.MID,5Y,15Y,83.05999999999999
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::8Y::NORMAL.MID,25Y,8Y,58.32
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::15Y::NORMAL.MID,2M,15Y,92.09
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::1Y::NORMAL.MID,2M,1Y,97.67
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::20Y::NORMAL.MID,1M,20Y,88.45
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::10Y::NORMAL.MID,1Y,10Y,96.56
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::2Y::NORMAL.MID,7Y,2Y,91.94000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::15Y::NORMAL.MID,8Y,15Y,74.95
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::20Y::NORMAL.MID,6M,20Y,90.55000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::8Y::NORMAL.MID,2Y,8Y,97.26
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::25Y::NORMAL.MID,30Y,25Y,43.220000000000006
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::8Y::NORMAL.MID,6M,8Y,99.6
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::2Y::NORMAL.MID,2Y,2Y,104.22000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::8Y::NORMAL.MID,30Y,8Y,54.599999999999994
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::10Y::NORMAL.MID,3M,10Y,95.87
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::1Y::NORMAL.MID,3M,1Y,102.83
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::10Y::NORMAL.MID,18M,10Y,96.16
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::4Y::NORMAL.MID,18M,4Y,102.9
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::30Y::NORMAL.MID,20Y,30Y,49.53
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::1Y::NORMAL.MID,25Y,1Y,70.53
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::9Y::NORMAL.MID,25Y,9Y,56.93
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::30Y::NORMAL.MID,1Y,30Y,87.96
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::4Y::NORMAL.MID,1Y,4Y,105.21000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::25Y::NORMAL.MID,20Y,25Y,51.260000000000005
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::1Y::NORMAL.MID,15Y,1Y,80.31
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::25Y::NORMAL.MID,15Y,25Y,57.1
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::6Y::NORMAL.MID,15Y,6Y,72.35
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::20Y::NORMAL.MID,18M,20Y,89.8
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::30Y::NORMAL.MID,18M,30Y,86.5
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::2Y::NORMAL.MID,1M,2Y,113.25999999999999
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::2Y::NORMAL.MID,1Y,2Y,110.98
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::15Y::NORMAL.MID,25Y,15Y,51.43
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::4Y::NORMAL.MID,25Y,4Y,65.43
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::30Y::NORMAL.MID,2M,30Y,89.04
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::4Y::NORMAL.MID,2M,4Y,107.32000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::5Y::NORMAL.MID,2M,5Y,104.32000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::4Y::NORMAL.MID,3Y,4Y,97.62
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::5Y::NORMAL.MID,25Y,5Y,63.029999999999994
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::20Y::NORMAL.MID,2M,20Y,89.82000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::6Y::NORMAL.MID,18M,6Y,100.33
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::7Y::NORMAL.MID,18M,7Y,99.24000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::4Y::NORMAL.MID,8Y,4Y,86.52999999999999
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::8Y::NORMAL.MID,8Y,8Y,81.79
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::9Y::NORMAL.MID,9M,9Y,98.21999999999998
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::10Y::NORMAL.MID,9M,10Y,96.75
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::25Y::NORMAL.MID,9M,25Y,90.43
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::5Y::NORMAL.MID,9Y,5Y,83.75999999999999
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::1Y::NORMAL.MID,4Y,1Y,97.94000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::2Y::NORMAL.MID,4Y,2Y,97.54
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::7Y::NORMAL.MID,4Y,7Y,92.66999999999999
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::25Y::NORMAL.MID,5Y,25Y,77.67
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::2Y::NORMAL.MID,5Y,2Y,95.39
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::15Y::NORMAL.MID,3Y,15Y,88.85000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::4Y::NORMAL.MID,6Y,4Y,90.44
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::10Y::NORMAL.MID,7Y,10Y,82.33000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::2Y::NORMAL.MID,18M,2Y,107.11
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::1Y::NORMAL.MID,1M,1Y,89.37
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::30Y::NORMAL.MID,1M,30Y,88.08
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::3Y::NORMAL.MID,1M,3Y,110.36000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::7Y::NORMAL.MID,1M,7Y,98.8
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::9Y::NORMAL.MID,4Y,9Y,91.75000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::6Y::NORMAL.MID,5Y,6Y,90.61
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::3Y::NORMAL.MID,25Y,3Y,68.17
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::2Y::NORMAL.MID,2M,2Y,113.84
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::1Y::NORMAL.MID,1Y,1Y,108.06
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::25Y::NORMAL.MID,1Y,25Y,89.55
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::15Y::NORMAL.MID,20Y,15Y,55.91
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::20Y::NORMAL.MID,25Y,20Y,49.01
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::25Y::NORMAL.MID,2M,25Y,88.4
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::3Y::NORMAL.MID,2M,3Y,110.60000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::7Y::NORMAL.MID,8Y,7Y,82.9
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::7Y::NORMAL.MID,9Y,7Y,81.25
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::7Y::NORMAL.MID,2Y,7Y,97.64999999999999
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::9Y::NORMAL.MID,2Y,9Y,96.48
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::25Y::NORMAL.MID,3M,25Y,88.91
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::9Y::NORMAL.MID,6Y,9Y,86.09
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,80.09
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,101.1
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,97.22
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::15Y::NORMAL.MID,1M,15Y,91.25
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::6Y::NORMAL.MID,1M,6Y,100.73
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::9Y::NORMAL.MID,20Y,9Y,62.379999999999995
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::30Y::NORMAL.MID,25Y,30Y,45.230000000000004
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::10Y::NORMAL.MID,2M,10Y,94.69999999999999
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::7Y::NORMAL.MID,9M,7Y,100.94000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::10Y::NORMAL.MID,9Y,10Y,78.19
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::15Y::NORMAL.MID,9Y,15Y,72.85
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::20Y::NORMAL.MID,1Y,20Y,90.97
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::3Y::NORMAL.MID,20Y,3Y,72.42
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::5Y::NORMAL.MID,20Y,5Y,67.92
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::7Y::NORMAL.MID,20Y,7Y,64.94
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::2Y::NORMAL.MID,25Y,2Y,70.03
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::6Y::NORMAL.MID,20Y,6Y,66.42999999999999
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::40Y::NORMAL.MID,30Y,40Y,37.94
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::40Y::NORMAL.MID,10Y,40Y,60.45
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::40Y::NORMAL.MID,9M,40Y,87.32000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::40Y::NORMAL.MID,6M,40Y,87.57
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::40Y::NORMAL.MID,3M,40Y,88.88
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::40Y::NORMAL.MID,8Y,40Y,64.92
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::40Y::NORMAL.MID,25Y,40Y,41.809999999999995
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::40Y::NORMAL.MID,9Y,40Y,62.709999999999994
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::40Y::NORMAL.MID,1Y,40Y,86.61999999999999
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::40Y::NORMAL.MID,6Y,40Y,70.13
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::40Y::NORMAL.MID,1M,40Y,87.33
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::40Y::NORMAL.MID,20Y,40Y,46.32
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::40Y::NORMAL.MID,3Y,40Y,79.35
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::40Y::NORMAL.MID,2M,40Y,88.1
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::40Y::NORMAL.MID,4Y,40Y,76.35000000000001
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::40Y::NORMAL.MID,7Y,40Y,67.05
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::40Y::NORMAL.MID,15Y,40Y,52.21
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::40Y::NORMAL.MID,18M,40Y,84.93
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::40Y::NORMAL.MID,5Y,40Y,73.08
20231208,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::40Y::NORMAL.MID,2Y,40Y,82.63
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::2Y::NORMAL.MID,10Y,2Y,87.3
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::15Y::NORMAL.MID,10Y,15Y,70.31
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::6Y::NORMAL.MID,10Y,6Y,80.12
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::10Y::NORMAL.MID,10Y,10Y,75.47
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::7Y::NORMAL.MID,10Y,7Y,78.82000000000001
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,77.88
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::9Y::NORMAL.MID,10Y,9Y,76.74000000000001
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::2Y::NORMAL.MID,3M,2Y,110.96
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::9Y::NORMAL.MID,3M,9Y,97.85000000000001
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::5Y::NORMAL.MID,10Y,5Y,81.39
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::4Y::NORMAL.MID,4Y,4Y,94.25
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::5Y::NORMAL.MID,4Y,5Y,93.64000000000001
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::30Y::NORMAL.MID,5Y,30Y,75.66
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,93.93
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,72.66
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,88.83999999999999
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::7Y::NORMAL.MID,7Y,7Y,84.53
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::9Y::NORMAL.MID,7Y,9Y,82.84
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::3Y::NORMAL.MID,10Y,3Y,84.89
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::4Y::NORMAL.MID,10Y,4Y,83.19999999999999
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::6Y::NORMAL.MID,9M,6Y,102.55999999999999
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::2Y::NORMAL.MID,9Y,2Y,88.69
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::15Y::NORMAL.MID,1Y,15Y,93.83000000000001
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::25Y::NORMAL.MID,9Y,25Y,67.61
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::5Y::NORMAL.MID,1Y,5Y,103.28999999999999
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::10Y::NORMAL.MID,20Y,10Y,60.93
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::25Y::NORMAL.MID,2Y,25Y,86.44000000000001
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::5Y::NORMAL.MID,2Y,5Y,98.93
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::7Y::NORMAL.MID,30Y,7Y,56.18
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::6Y::NORMAL.MID,3Y,6Y,95.96000000000001
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::10Y::NORMAL.MID,4Y,10Y,90.91
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::10Y::NORMAL.MID,2Y,10Y,96.10000000000001
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::30Y::NORMAL.MID,2Y,30Y,85.19000000000001
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::1Y::NORMAL.MID,30Y,1Y,66.79
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::3Y::NORMAL.MID,30Y,3Y,64.67999999999999
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::6Y::NORMAL.MID,7Y,6Y,85.6
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::30Y::NORMAL.MID,30Y,30Y,41.47
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::30Y::NORMAL.MID,3M,30Y,89.52
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::20Y::NORMAL.MID,3Y,20Y,85.66000000000001
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::30Y::NORMAL.MID,3Y,30Y,82.11
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::25Y::NORMAL.MID,25Y,25Y,46.9
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::20Y::NORMAL.MID,10Y,20Y,67.12
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::20Y::NORMAL.MID,3M,20Y,90.43
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::6Y::NORMAL.MID,3M,6Y,103.1
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::8Y::NORMAL.MID,3M,8Y,99.72999999999999
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::8Y::NORMAL.MID,15Y,8Y,69.31
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::3Y::NORMAL.MID,2Y,3Y,101.97
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::9Y::NORMAL.MID,30Y,9Y,52.550000000000004
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,109.02
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::15Y::NORMAL.MID,6Y,15Y,80.13
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::10Y::NORMAL.MID,8Y,10Y,79.89
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::4Y::NORMAL.MID,30Y,4Y,62.300000000000004
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::15Y::NORMAL.MID,3M,15Y,93.61
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::7Y::NORMAL.MID,3Y,7Y,95.42999999999999
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::5Y::NORMAL.MID,15Y,5Y,73.74000000000001
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::25Y::NORMAL.MID,18M,25Y,88.38000000000001
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::25Y::NORMAL.MID,1M,25Y,89.82000000000001
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::20Y::NORMAL.MID,15Y,20Y,59.07
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::9Y::NORMAL.MID,15Y,9Y,68.1
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::1Y::NORMAL.MID,18M,1Y,105.86999999999999
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::8Y::NORMAL.MID,18M,8Y,98.46000000000001
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,87.44
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::25Y::NORMAL.MID,10Y,25Y,65.13
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::30Y::NORMAL.MID,4Y,30Y,79.00000000000001
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::15Y::NORMAL.MID,4Y,15Y,86.19999999999999
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::1Y::NORMAL.MID,5Y,1Y,95.42999999999999
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::4Y::NORMAL.MID,5Y,4Y,91.81
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::4Y::NORMAL.MID,20Y,4Y,70.0
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::7Y::NORMAL.MID,25Y,7Y,59.67
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,104.29
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::4Y::NORMAL.MID,3M,4Y,107.08
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,71.53
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::10Y::NORMAL.MID,5Y,10Y,87.58999999999999
20231211,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::5Y::NORMAL.MID,5Y,5Y,91.11
